Step,Training Loss,rewards / chosen,rewards / rejected,rewards / accuracies,rewards / margins,logps / rejected,logps / chosen,logits / rejected,logits / chosen
1171,0,-6.444054,-24.510078,1,18.066025,-527.396912,-418.828705,0.640609,0.090581
1172,0,-5.242486,-22.919041,1,17.676552,-514.718872,-620.834106,0.641466,-0.11284
1173,0,-6.527084,-24.978516,1,18.451431,-513.532654,-531.168213,0.820389,-0.130869
1174,0,-5.095461,-23.085871,1,17.99041,-506.694031,-622.681213,0.602159,-0.242191
1175,0,-5.702365,-22.012089,1,16.309723,-501.934052,-564.623535,0.610346,-0.325895
1176,0,-5.580642,-22.901781,1,17.321138,-527.041748,-474.950684,0.586978,-0.243646
1177,0,-5.106412,-24.41991,1,19.313499,-530.39325,-470.308502,0.559512,-0.396848
1178,0,-5.951768,-22.064323,1,16.112556,-495.523743,-440.224854,0.418895,-0.540343
1179,0,-5.832994,-23.778564,1,17.945572,-542.077881,-555.408386,0.384352,-0.545946
1180,0,-5.635839,-23.079197,1,17.443356,-535.38147,-731.943115,0.573691,-0.049001
1181,0.0001,-7.094219,-23.591726,1,16.497505,-513.074341,-586.737305,0.538093,0.093524
1182,0,-6.910076,-25.177155,1,18.267078,-552.102051,-693.230225,0.473319,-0.60199
1183,0,-6.051076,-25.970108,1,19.919029,-543.891113,-407.661438,0.700981,-0.132198
1184,0,-7.107986,-24.003485,1,16.8955,-539.398254,-407.372437,0.543518,-0.239652
1185,0,-5.398319,-22.331032,1,16.932713,-496.076904,-843.947083,0.880456,-0.172988
1186,0,-6.288696,-25.210173,1,18.921476,-570.031799,-477.865356,0.634379,-0.198369
1187,0.0002,-7.09056,-22.641918,1,15.551356,-556.999878,-545.673462,0.608053,-0.217344
1188,0,-6.871514,-24.215446,1,17.343931,-550.250366,-518.599304,0.383007,-0.399518
1189,0,-3.481056,-23.735672,1,20.254618,-521.05127,-409.717834,0.522263,-0.490916
1190,0,-6.143355,-24.231339,1,18.087984,-528.004395,-439.278961,0.586975,-0.282944
1191,0,-5.277504,-20.788521,1,15.511017,-505.157471,-580.117737,0.52859,-0.465131
1192,0,-8.099339,-24.170927,1,16.07159,-520.999695,-392.583496,0.703745,0.335772
1193,0.0007,-5.316614,-20.394781,1,15.078168,-505.678406,-531.235352,0.417029,-0.378189
1194,0,-5.658437,-21.024975,1,15.366538,-482.097473,-603.927612,0.485618,-0.225735
1195,0,-6.199866,-21.42503,1,15.225162,-460.390808,-486.185425,0.701645,-0.297365
1196,0,-6.841223,-23.031157,1,16.189934,-510.925934,-508.924957,0.52337,-0.448465
1197,0,-6.707809,-24.561951,1,17.854141,-523.542175,-528.729126,0.532024,-0.204118
1198,0.0001,-5.274866,-21.670551,1,16.395685,-465.099945,-689.583008,0.775873,-0.33209
1199,0.0001,-6.774303,-25.42976,1,18.655457,-563.85144,-639.61792,0.554447,-0.194457
1200,0,-5.053986,-23.345518,1,18.291531,-545.496216,-644.409302,0.478706,-0.445239
1201,0,-6.182248,-21.771774,1,15.589525,-533.624023,-812.540161,0.566504,-0.128568
1202,0,-6.887661,-21.807911,1,14.920252,-481.33551,-616.549927,0.567111,-0.467557
1203,0.0319,-5.242548,-22.192019,1,16.949471,-492.051086,-423.13678,0.514111,-0.196302
1204,0,-8.104114,-24.917599,1,16.813484,-518.934509,-488.085938,0.759744,0.052719
1205,0,-8.328137,-25.887236,1,17.559099,-542.355225,-417.91629,0.736322,-0.045649
1206,0,-6.9483,-24.238344,1,17.290043,-543.894043,-391.688965,0.548304,0.002141
1207,0,-6.23981,-22.414146,1,16.174337,-491.90799,-773.665649,0.733681,-0.100073
1208,0,-5.80908,-22.589848,1,16.780766,-487.728424,-633.248535,0.82875,-0.069095
1209,0,-7.151147,-21.873356,1,14.722209,-483.575195,-646.474854,0.754293,-0.15945
1210,0,-6.215891,-22.002134,1,15.786242,-488.276062,-756.463318,0.648577,-0.486445
1211,0.0001,-8.175556,-23.783623,1,15.608066,-512.872742,-626.137634,0.503924,-0.203588
1212,0,-5.494025,-22.167084,1,16.673058,-524.070679,-654.111206,0.484882,-0.345305
1213,0,-6.003047,-23.895372,1,17.892326,-549.074463,-750.202026,0.540301,-0.07327
1214,0,-7.632973,-25.572245,1,17.939274,-564.044861,-545.046753,0.493376,-0.309647
1215,0.0003,-6.275705,-20.665375,1,14.389671,-471.596619,-1050.288574,0.789951,-0.256153
1216,0,-8.254938,-24.800369,1,16.545429,-534.626465,-414.900208,0.649081,-0.154208
1217,0,-6.685372,-21.919662,1,15.23429,-512.023865,-865.920288,0.41939,-0.429858
1218,0,-6.918123,-22.801716,1,15.883591,-510.594177,-469.932648,0.470528,-0.355673
1219,0,-6.995349,-23.564207,1,16.568859,-523.336914,-614.471985,0.52872,-0.618888
1220,0,-4.736975,-23.513149,1,18.776176,-538.871399,-448.438446,0.429058,-0.707621
1221,0,-7.72395,-25.698324,1,17.974375,-552.769775,-409.105927,0.567806,-0.120545
1222,0.0003,-6.808458,-23.901621,1,17.093163,-562.607056,-580.392883,0.499485,-0.071213
1223,0.0001,-6.211865,-22.189377,1,15.977511,-508.51889,-517.768738,0.606871,-0.01757
1224,0,-7.532684,-24.359205,1,16.826521,-508.258118,-832.468872,0.872181,-0.000288
1225,0,-5.09141,-21.706663,1,16.615253,-520.976074,-461.764099,0.412894,-0.439728
1226,0,-7.52492,-26.665224,1,19.140305,-545.950134,-506.585144,0.727276,-0.016244
1227,0,-6.211617,-22.382589,1,16.170971,-492.924683,-496.533081,0.620296,-0.62765
1228,0.0001,-7.853785,-23.734669,1,15.880884,-501.612366,-623.293213,0.65845,0.103862
1229,0,-7.12576,-23.825815,1,16.700054,-501.577332,-483.367615,0.781183,-0.177359
1230,0,-7.024428,-25.309404,1,18.284977,-521.188843,-571.610657,0.600731,-0.412525
1231,0.0002,-7.192935,-22.378136,1,15.185204,-503.456543,-462.166504,0.702465,-0.204345
1232,0,-6.674867,-23.157755,1,16.482889,-495.479126,-456.401276,0.6575,-0.138181
1233,0,-8.077435,-25.143183,1,17.06575,-518.912781,-451.820984,0.696571,-0.147342
1234,0,-6.77374,-23.566696,1,16.792957,-549.718445,-524.760559,0.491682,-0.223922
1235,0.0266,-6.249807,-23.727879,1,17.478071,-521.529968,-668.061523,0.731763,0.180782
1236,0,-3.809758,-23.335155,1,19.525398,-536.376099,-433.286499,0.564408,-0.54396
1237,0,-7.813729,-23.286438,1,15.47271,-509.917389,-662.07135,0.533899,-0.182012
1238,0,-7.174136,-22.744942,1,15.570805,-497.598633,-392.318878,0.607898,-0.399081
1239,0,-5.94584,-23.822876,1,17.877037,-526.12793,-474.941437,0.546378,-0.271582
1240,0,-6.860547,-24.468143,1,17.607595,-525.582336,-706.006226,0.696008,-0.307626
1241,0,-2.838297,-19.801838,1,16.963543,-488.81958,-626.088684,0.460305,-0.45178
1242,0,-6.676325,-21.778049,1,15.101724,-494.164276,-588.12384,0.563381,-0.516741
1243,0,-8.116497,-24.345755,1,16.229256,-566.029419,-498.201904,0.573186,-0.415592
1244,0,-7.133618,-23.613182,1,16.479563,-520.223694,-599.155334,0.5386,-0.093771
1245,0,-7.646272,-23.439484,1,15.793209,-531.147888,-822.117432,0.563431,-0.344843
1246,0,-6.520415,-24.326462,1,17.806047,-560.731384,-481.057922,0.583991,0.010425
1247,0,-7.652725,-23.918449,1,16.265724,-502.922791,-411.980591,0.612907,0.236068
1248,0,-7.616412,-24.038864,1,16.422451,-516.207886,-550.242554,0.70819,-0.304411
1249,0,-6.756019,-22.766193,1,16.010176,-497.109802,-483.643158,0.640697,-0.29126
1250,0,-7.675143,-25.798458,1,18.123318,-567.666077,-552.048706,0.688718,-0.540238
1251,0,-7.699978,-25.203892,1,17.503914,-531.927124,-508.136078,0.782978,-0.163355
1252,0,-6.375987,-22.52636,1,16.150372,-515.906677,-469.496094,0.514547,-0.078367
1253,0,-7.176373,-23.281973,1,16.1056,-523.666565,-624.970825,0.472505,-0.289731
1254,0,-5.285231,-22.961147,1,17.675915,-508.587433,-528.952332,0.655878,-0.109939
1255,0,-5.572236,-24.028131,1,18.455896,-499.583069,-749.972839,0.740201,-0.062998
1256,0,-6.366269,-23.323015,1,16.956745,-507.319641,-955.388,0.700507,-0.138336
1257,0,-6.298635,-21.202095,1,14.903459,-507.674347,-574.601807,0.505303,-0.196104
1258,0,-8.254559,-26.148577,1,17.894016,-566.989136,-462.400299,0.610285,-0.172583
1259,0,-6.948256,-23.97279,1,17.024532,-533.86322,-569.461914,0.682542,-0.21575
1260,0,-6.283396,-23.725672,1,17.442276,-533.233459,-626.240112,0.488833,-0.523138
1261,0,-6.46639,-23.713406,1,17.247017,-541.725586,-770.678223,0.523531,-0.438395
1262,0,-8.434668,-23.339945,1,14.905276,-521.776917,-514.950195,0.656963,-0.123824
1263,0,-6.373306,-23.786509,1,17.413202,-558.362305,-614.096375,0.580931,-0.389346
1264,0,-3.913978,-23.585077,1,19.671099,-545.142334,-600.22229,0.552222,-0.307156
1265,0,-6.436882,-24.209862,1,17.77298,-515.60675,-584.977478,0.65607,-0.427255
1266,0.0044,-7.963493,-26.278145,1,18.314653,-575.006409,-562.338989,0.775183,-0.076624
1267,0,-5.786858,-26.176638,1,20.389778,-547.214722,-730.120667,0.560976,-0.250854
1268,0.002,-6.196722,-20.657883,1,14.461162,-508.742859,-669.672119,0.53403,-0.580683
1269,0,-6.968318,-23.771557,1,16.80324,-503.107239,-766.470337,0.892773,-0.282208
1270,0,-7.112553,-24.934217,1,17.821667,-535.7146,-505.138062,0.535715,-0.045373
1271,0,-7.389714,-25.454737,1,18.065022,-545.429932,-657.545349,0.500203,-0.476178
1272,0,-6.515087,-24.773094,1,18.258007,-516.295776,-592.228333,0.692171,-0.131826
1273,0,-8.228351,-24.26926,1,16.040913,-508.302399,-369.294525,0.679755,-0.05295
1274,0,-4.87876,-22.795927,1,17.917168,-527.918091,-663.01947,0.629401,-0.034887
1275,0.1149,-6.053261,-23.092506,0.875,17.039246,-525.493347,-369.325867,0.770987,-0.248997
1276,0,-6.634702,-23.501102,1,16.866402,-530.646118,-573.35553,0.468529,-0.565759
1277,0,-5.464209,-25.947237,1,20.483028,-550.425903,-522.711182,0.776303,-0.069561
1278,0,-5.251042,-23.573238,1,18.322197,-544.41864,-427.955139,0.452957,-0.343344
1279,0,-6.607694,-25.932066,1,19.324375,-551.577881,-415.70578,0.753014,-0.102052
1280,0,-8.811101,-24.789913,1,15.978809,-530.055237,-500.170166,0.517626,-0.335318
1281,0,-4.02654,-23.73399,1,19.707451,-560.907837,-557.638306,0.469438,-0.671648
1282,0,-5.285287,-24.808453,1,19.523165,-572.96051,-606.604736,0.456847,-0.427205
1283,0.0019,-8.557526,-24.251291,1,15.693766,-507.618408,-644.186646,0.664017,-0.087949
1284,0,-6.345453,-22.63904,1,16.293585,-502.863647,-443.395569,0.52856,-0.405926
1285,0,-6.630443,-21.78067,1,15.15023,-539.620605,-605.790405,0.556337,-0.052311
1286,0.0005,-8.1056,-23.015724,1,14.910123,-533.52417,-847.026184,0.522198,-0.003062
1287,0,-5.897707,-22.569164,1,16.671457,-488.542847,-561.401367,0.466087,-0.39938
1288,0,-6.955003,-24.245522,1,17.29052,-514.885132,-559.487488,0.489101,-0.231024
1289,0,-6.57102,-23.387981,1,16.816963,-507.400543,-787.874878,0.590563,-0.224258
1290,0,-6.186943,-24.795059,1,18.608116,-565.165771,-441.715515,0.609691,0.009587
1291,0,-5.201376,-20.707207,1,15.505831,-496.068115,-670.93103,0.509311,-0.373018
1292,0,-7.678416,-25.784027,1,18.105608,-566.455933,-922.488098,0.632892,-0.090948
1293,0,-6.434588,-26.868742,1,20.434153,-580.29364,-560.190674,0.495539,0.080835
1294,0,-7.574308,-23.538408,1,15.9641,-524.673096,-754.752502,0.620106,-0.073688
1295,0,-6.264186,-22.794815,1,16.530628,-530.224304,-528.128906,0.38334,-0.354829
1296,0,-6.88421,-25.220072,1,18.335863,-538.69928,-561.852478,0.36969,-0.485386
1297,0,-6.911482,-25.063704,1,18.152222,-545.423462,-574.376831,0.57509,-0.349161
1298,0,-5.434328,-21.557117,1,16.122789,-501.414917,-640.207092,0.535134,-0.21262
1299,0,-6.939083,-24.755236,1,17.816154,-545.557251,-430.270142,0.629752,-0.133589
1300,0,-7.001785,-23.851,1,16.849216,-534.287109,-718.176147,0.559338,-0.055058
1301,0,-7.780142,-23.150362,1,15.370218,-522.372803,-408.058105,0.687273,-0.095033
1302,0,-6.878448,-25.575809,1,18.697359,-528.43634,-562.175476,0.781383,-0.351068
1303,0.0001,-5.687409,-24.909676,1,19.222265,-610.355835,-725.075989,0.491208,-0.081924
1304,0,-6.814783,-21.078062,1,14.263279,-509.056702,-757.698608,0.430523,-0.496175
1305,0,-6.469161,-22.726852,1,16.257692,-516.414185,-531.250793,0.703053,-0.259072
1306,0.0003,-5.689312,-22.4622,1,16.77289,-502.980377,-769.349121,0.573105,-0.349628
1307,0,-4.244667,-23.375307,1,19.13064,-514.848755,-424.507233,0.656382,-0.39321
1308,0,-5.989238,-22.761953,1,16.772715,-535.752258,-484.633118,0.311615,-0.386035
1309,0,-6.38955,-22.836569,1,16.447018,-513.615173,-942.198853,0.556186,-0.365113
1310,0,-5.854949,-25.213421,1,19.358471,-553.419373,-707.703796,0.636779,-0.114158
1311,0,-6.951173,-23.28104,1,16.329868,-511.236725,-411.594421,0.633159,-0.121078
1312,0,-7.503657,-23.211672,1,15.708014,-510.285828,-582.82843,0.540048,-0.236185
1313,0,-7.237153,-27.329874,1,20.092722,-593.656006,-793.653931,0.697693,-0.120892
1314,0,-5.86581,-23.697205,1,17.831398,-545.360352,-568.378235,0.505115,-0.103149
1315,0,-4.705103,-21.607901,1,16.902796,-501.182922,-533.307129,0.411219,-0.474987
1316,0,-6.451891,-21.972275,1,15.520384,-514.15863,-711.117432,0.602287,-0.113779
1317,0.0002,-6.446112,-22.453049,1,16.006937,-523.657043,-818.374451,0.592673,-0.228037
1318,0,-5.063942,-22.692991,1,17.629047,-502.562103,-748.991028,0.537551,-0.568951
1319,0.0001,-6.129503,-20.853025,1,14.723522,-491.484222,-567.686646,0.369746,-0.298988
1320,0,-7.518463,-25.496164,1,17.977703,-516.989197,-513.578186,0.815884,-0.042194
1321,0,-7.941685,-21.860619,1,13.918933,-524.136475,-623.353699,0.455238,-0.419951
1322,0,-6.008002,-24.397738,1,18.389736,-537.917175,-525.167236,0.59049,-0.070298
1323,0.0001,-6.534057,-23.862328,1,17.32827,-505.452118,-741.957458,0.811038,-0.176827
1324,0,-7.032372,-22.357582,1,15.325211,-536.986328,-434.279419,0.326267,-0.180279
1325,0,-8.092802,-24.690344,1,16.597542,-520.034851,-436.921082,0.708231,-0.099753
1326,0,-7.803934,-22.559576,1,14.755642,-524.009521,-661.934448,0.494909,-0.247867
1327,0,-6.38926,-23.648493,1,17.259233,-532.508057,-542.716492,0.451602,-0.198813
1328,0,-4.778248,-24.745312,1,19.967064,-540.930359,-570.977905,0.427852,-0.62126
1329,0,-5.441798,-23.484938,1,18.04314,-512.323486,-903.168762,0.62977,-0.05606
1330,0,-6.932864,-23.01458,1,16.081715,-514.371521,-513.998657,0.516131,-0.032442
1331,0,-7.071607,-26.341625,1,19.270018,-536.486328,-460.032227,0.806936,-0.000282
1332,0,-7.381859,-26.486071,1,19.104212,-551.885315,-536.044312,0.545881,0.037921
1333,0,-6.302567,-23.641666,1,17.339102,-525.150391,-703.577454,0.486856,-0.702819
1334,0,-8.395857,-25.37376,1,16.977901,-548.76001,-390.740906,0.499235,0.187902
1335,0.0001,-6.475852,-22.771654,1,16.295801,-490.953766,-671.917419,0.601058,-0.453774
1336,0.0003,-7.13786,-18.444227,1,11.306367,-459.03302,-601.658997,0.457562,-0.534219
1337,0,-5.679179,-23.004524,1,17.325344,-571.946594,-489.603821,0.624253,-0.325229
1338,0,-6.596053,-24.737652,1,18.141598,-542.031616,-425.7771,0.778467,0.020015
1339,0,-6.656045,-25.104237,1,18.448193,-534.769348,-404.620148,0.660263,-0.35835
1340,0,-9.371767,-24.901403,1,15.529636,-549.420654,-775.935791,0.46953,-0.305416
1341,0,-6.15884,-23.651413,1,17.492573,-497.397095,-511.057678,0.790395,-0.145474
1342,0,-7.133281,-21.415051,1,14.281771,-495.865265,-447.803711,0.741787,-0.329559
1343,0,-6.326811,-24.058098,1,17.731289,-552.320557,-636.136353,0.478566,-0.50496
1344,0,-6.876726,-24.57868,1,17.701954,-555.941284,-656.296753,0.481845,0.036313
1345,0,-8.075463,-23.967897,1,15.892435,-512.841187,-422.520935,0.747053,-0.168205
1346,0,-6.296381,-23.568697,1,17.272316,-536.221069,-547.868835,0.640122,-0.267899
1347,0,-6.874778,-23.101871,1,16.227093,-518.879272,-519.749329,0.60598,0.203246
1348,0,-7.672425,-26.614243,1,18.941818,-607.199951,-834.553467,0.457837,-0.488068
1349,0,-6.267611,-20.691538,1,14.423927,-494.21228,-449.418091,0.451233,-0.193638
1350,0,-6.484522,-23.618355,1,17.133831,-536.294495,-562.43811,0.394649,-0.346425
1351,0,-6.523965,-23.087795,1,16.563831,-512.356995,-425.539062,0.67542,-0.189141
1352,0,-5.050023,-21.666708,1,16.616684,-503.449585,-724.762085,0.643295,-0.288533
1353,0,-6.043989,-23.734734,1,17.690742,-540.176575,-497.056702,0.63889,-0.261582
1354,0,-4.577925,-20.978151,1,16.400225,-493.552856,-438.958771,0.572788,-0.23607
1355,0,-8.071536,-25.444887,1,17.373352,-547.781982,-511.301758,0.449547,-0.191936
1356,0.0009,-7.354981,-22.694462,1,15.339481,-497.926941,-637.661621,0.695895,-0.055226
1357,0.0001,-7.22202,-21.993843,1,14.771823,-499.77066,-516.897583,0.631802,0.03948
1358,0,-5.483993,-24.197725,1,18.713734,-527.136719,-627.963989,0.754072,-0.05777
1359,0,-5.486506,-23.804684,1,18.318176,-524.673767,-381.204468,0.71917,-0.443162
1360,0.0001,-7.33927,-22.47086,1,15.13159,-527.886047,-557.966064,0.582287,-0.273021
1361,0,-7.04296,-22.208063,1,15.165103,-517.067688,-473.934448,0.573887,-0.231351
1362,0,-6.196814,-23.139952,1,16.943138,-502.982971,-464.341888,0.587045,-0.335331
1363,0,-6.11005,-21.993538,1,15.88349,-514.9021,-569.046753,0.754418,-0.225607
1364,0,-6.026218,-24.02799,1,18.001774,-533.006165,-378.334167,0.501463,-0.108352
1365,0,-6.591089,-25.193909,1,18.602818,-579.758911,-744.08667,0.388598,-0.44713
1366,0,-6.373424,-24.641331,1,18.26791,-520.558105,-648.287292,0.744356,-0.139638
1367,0,-9.187164,-24.980995,1,15.793831,-549.594421,-571.425903,0.591542,-0.068062
1368,0.0041,-6.250435,-19.475018,1,13.224583,-449.490601,-426.424072,0.562554,0.082779
1369,0,-3.465846,-21.778858,1,18.313011,-539.779785,-711.721191,0.458705,-0.41057
1370,0,-7.145635,-24.058218,1,16.912584,-514.999878,-629.033447,0.556453,-0.17494
1371,0,-3.673762,-22.215034,1,18.541275,-533.140991,-623.895447,0.516553,-0.853899
1372,0,-5.214056,-23.436405,1,18.222347,-514.2005,-596.912659,0.516474,-0.435769
1373,0,-6.54379,-25.058584,1,18.514793,-532.518921,-713.430969,0.723857,-0.267077
1374,0.0003,-7.239042,-22.889221,1,15.650177,-487.749237,-386.586487,0.717,0.121588
1375,0,-4.888121,-25.610481,1,20.722363,-557.152344,-677.610107,0.636898,-0.253782
1376,0,-5.736773,-24.815693,1,19.078918,-535.912476,-455.856628,0.606729,-0.087851
1377,0,-7.924421,-24.934525,1,17.010105,-538.715332,-523.407227,0.692855,0.085859
1378,0,-8.149035,-25.235729,1,17.086695,-542.935608,-713.337219,0.639876,0.357918
1379,0,-6.123343,-20.666134,1,14.54279,-493.167358,-537.346863,0.518197,-0.546871
1380,0,-7.680174,-22.54324,1,14.863066,-480.647003,-696.235596,0.731136,0.01805
1381,0,-6.263384,-22.947075,1,16.683689,-524.249695,-433.966858,0.422496,-0.309645
1382,0.0001,-7.807064,-24.630823,1,16.823757,-527.329346,-383.261322,0.733597,-0.159002
1383,0,-6.879035,-24.961288,1,18.082254,-534.168701,-415.769958,0.683319,0.025923
1384,0,-6.601309,-23.391626,1,16.790318,-571.553589,-697.649475,0.653604,-0.457343
1385,0.0003,-4.647135,-21.458725,1,16.811592,-473.523193,-540.230774,0.561069,-0.086313
1386,0,-5.607015,-21.116951,1,15.509936,-532.59375,-475.573242,0.457795,-0.608233
1387,0.0567,-5.534678,-20.829042,1,15.294364,-514.440918,-548.721497,0.505239,-0.342048
1388,0,-7.486085,-23.043396,1,15.557312,-492.332703,-538.960632,0.782568,0.002798
1389,0,-4.735394,-23.012314,1,18.27692,-528.648193,-1190.396118,0.478508,-0.595372
1390,0,-5.384596,-22.512724,1,17.128128,-475.883698,-485.848022,0.676061,-0.190673
1391,0,-5.229891,-23.745111,1,18.515221,-517.619995,-636.578369,0.569438,-0.531005
1392,0,-6.352178,-24.147673,1,17.795494,-539.042969,-707.543091,0.706547,-0.060037
1393,0,-6.897839,-23.188461,1,16.290623,-534.36731,-574.276245,0.306,0.08938
1394,0,-7.186679,-22.635355,1,15.448675,-519.49408,-549.094849,0.656052,-0.214902
1395,0.0004,-6.047064,-23.780832,1,17.733767,-536.785645,-495.672546,0.630653,-0.223186
1396,0,-6.262304,-22.061842,1,15.799537,-562.969604,-575.632385,0.396624,-0.165489
1397,0,-7.992695,-24.756575,1,16.76388,-541.043762,-371.984436,0.624513,0.199741
1398,0,-6.782596,-23.328209,1,16.545612,-547.029114,-689.53302,0.674632,-0.160294
1399,0,-6.095659,-23.985146,1,17.889486,-515.588074,-621.232422,0.72082,-0.252445
1400,0,-5.270652,-26.08869,1,20.818037,-554.255432,-624.047852,0.417979,-0.409277
1401,0,-6.656726,-23.739407,1,17.082682,-536.457703,-600.170166,0.369154,-0.226503
1402,0,-7.818006,-25.811399,1,17.993393,-553.092407,-546.706299,0.72732,-0.188946
1403,0,-6.30286,-24.442169,1,18.139309,-511.563049,-610.286255,0.707143,0.113
1404,0,-6.651031,-24.402105,1,17.751076,-559.726013,-783.659424,0.567617,-0.197192
1405,0,-5.692193,-23.094362,1,17.40217,-539.367249,-631.012024,0.603815,-0.49895
1406,0,-8.115318,-23.973873,1,15.858555,-550.487061,-527.365601,0.81442,0.108647
1407,0,-6.145038,-22.641821,1,16.496784,-508.739258,-475.05603,0.699719,-0.417819
1408,0,-2.726381,-19.704716,1,16.978333,-490.883545,-620.189758,0.432184,-0.733683
1409,0,-5.007523,-25.138149,1,20.130627,-538.935425,-532.196472,0.57164,-0.198866
1410,0,-8.396847,-25.573898,1,17.177053,-517.404358,-796.244507,0.745141,-0.020405
1411,0,-6.272125,-22.541731,1,16.269608,-504.791229,-475.572632,0.778852,0.024018
1412,0,-7.422816,-22.611523,1,15.188706,-502.288086,-591.203979,0.596142,-0.311403
1413,0,-5.426214,-23.161064,1,17.734852,-573.405884,-637.464233,0.453306,-0.525356
1414,0,-6.365566,-24.646461,1,18.280895,-566.302612,-502.048065,0.650608,-0.284052
1415,0,-6.315405,-25.333193,1,19.01779,-567.305542,-498.686615,0.667012,-0.411238
1416,0,-5.847188,-24.394262,1,18.547073,-533.885742,-516.211975,0.541481,-0.179878
1417,0,-7.037356,-23.713123,1,16.675768,-521.310791,-378.173859,0.56198,-0.346827
1418,0,-8.551407,-24.033709,1,15.482302,-503.752502,-354.595337,0.831418,0.431331
1419,0,-6.03039,-24.022659,1,17.992268,-509.750549,-494.451355,0.927864,-0.239546
1420,0,-6.333771,-24.600943,1,18.267172,-534.282959,-475.286438,0.557054,0.005516
1421,0,-6.932589,-21.894457,1,14.961864,-468.394165,-735.080566,0.830534,-0.115588
1422,0,-6.288601,-25.516037,1,19.227436,-558.224609,-624.692566,0.72997,-0.354534
1423,0,-5.986559,-26.846905,1,20.860342,-595.295837,-847.906494,0.670581,-0.236118
1424,0,-5.56225,-24.626316,1,19.064066,-540.53241,-451.214355,0.74944,-0.37667
1425,0.0001,-8.389465,-20.372042,1,11.982576,-466.190094,-642.765137,0.610938,-0.139998
